filename,site,day,month,year,date,PresentAbsent
P18-DF6-1_20230709_063002,DF6_1,9,7,23,7/9/2023,NA
P18-DF6-1_20230709_063002,DF6_1,9,7,23,7/9/2023,NA
P18-DF6-1_20230709_063002,DF6_1,9,7,23,7/9/2023,NA
P18-DF6-1_20230709_063002,DF6_1,9,7,23,7/9/2023,NA
P18-DF6-1_20230709_063002,DF6_1,9,7,23,7/9/2023,NA
P18-DF6-1_20230709_063002,DF6_1,9,7,23,7/9/2023,NA
P18-DF6-1_20230709_063002,DF6_1,9,7,23,7/9/2023,NA
P18-DF6-1_20230709_063002,DF6_1,9,7,23,7/9/2023,NA
P18-DF6-1_20230709_063002,DF6_1,9,7,23,7/9/2023,NA
P18-DF6-1_20230709_063002,DF6_1,9,7,23,7/9/2023,NA
P18-DF6-1_20230709_063002,DF6_1,9,7,23,7/9/2023,NA
P18-DF6-1_20230709_063002,DF6_1,9,7,23,7/9/2023,NA
P18-DF6-1_20230709_063002,DF6_1,9,7,23,7/9/2023,NA
P18-DF6-1_20230709_063002,DF6_1,9,7,23,7/9/2023,NA
P18-DF6-1_20230709_063002,DF6_1,9,7,23,7/9/2023,NA
P18-DF6-1_20230709_063002,DF6_1,9,7,23,7/9/2023,NA
P18-DF6-1_20230709_063002,DF6_1,9,7,23,7/9/2023,NA
P18-DF6-1_20230709_063002,DF6_1,9,7,23,7/9/2023,NA
P18-DF6-1_20230709_063002,DF6_1,9,7,23,7/9/2023,NA
P18-DF6-1_20230709_063002,DF6_1,9,7,23,7/9/2023,NA
P18-DF6-1_20230709_063002,DF6_1,9,7,23,7/9/2023,NA
P18-DF6-1_20230709_063002,DF6_1,9,7,23,7/9/2023,NA
P18-DF6-1_20230709_063002,DF6_1,9,7,23,7/9/2023,NA
P18-DF6-1_20230709_063002,DF6_1,9,7,23,7/9/2023,NA
P18-DF6-1_20230709_063002,DF6_1,9,7,23,7/9/2023,NA
P18-DF6-1_20230709_063002,DF6_1,9,7,23,7/9/2023,NA
P18-DF6-1_20230709_063002,DF6_1,9,7,23,7/9/2023,NA
P18-DF6-1_20230709_063002,DF6_1,9,7,23,7/9/2023,NA
P18-DF6-1_20230709_063002,DF6_1,9,7,23,7/9/2023,NA
P18-DF6-1_20230709_063002,DF6_1,9,7,23,7/9/2023,NA
P18-DF6-1_20230709_063002,DF6_1,9,7,23,7/9/2023,NA
P18-DF6-1_20230709_063002,DF6_1,9,7,23,7/9/2023,NA
P18-DF6-1_20230709_063002,DF6_1,9,7,23,7/9/2023,NA
P18-DF6-1_20230709_063002,DF6_1,9,7,23,7/9/2023,NA
P18-DF6-1_20230709_063002,DF6_1,9,7,23,7/9/2023,NA
P18-DF6-1_20230709_063002,DF6_1,9,7,23,7/9/2023,NA
P18-DF6-1_20230709_063002,DF6_1,9,7,23,7/9/2023,NA
P18-DF6-1_20230709_063002,DF6_1,9,7,23,7/9/2023,NA
P18-DF6-1_20230709_063002,DF6_1,9,7,23,7/9/2023,NA
P18-DF6-1_20230709_063002,DF6_1,9,7,23,7/9/2023,NA
P18-DF6-1_20230709_063002,DF6_1,9,7,23,7/9/2023,NA
P18-DF6-1_20230709_063002,DF6_1,9,7,23,7/9/2023,NA
P18-DF6-1_20230709_063002,DF6_1,9,7,23,7/9/2023,NA
P18-DF6-1_20230709_063002,DF6_1,9,7,23,7/9/2023,NA
P18-DF6-1_20230709_063002,DF6_1,9,7,23,7/9/2023,NA
P18-DF6-1_20230709_063002,DF6_1,9,7,23,7/9/2023,NA
P18-DF6-1_20230709_073002,DF6_1,9,7,23,7/9/2023,NA
P18-DF6-1_20230709_073002,DF6_1,9,7,23,7/9/2023,NA
P18-DF6-1_20230709_073002,DF6_1,9,7,23,7/9/2023,NA
P18-DF6-1_20230709_073002,DF6_1,9,7,23,7/9/2023,NA
P18-DF6-1_20230709_073002,DF6_1,9,7,23,7/9/2023,NA
P18-DF6-1_20230709_073002,DF6_1,9,7,23,7/9/2023,NA
P18-DF6-1_20230709_073002,DF6_1,9,7,23,7/9/2023,NA
P18-DF6-1_20230709_073002,DF6_1,9,7,23,7/9/2023,NA
P18-DF6-1_20230709_073002,DF6_1,9,7,23,7/9/2023,NA
P18-DF6-1_20230709_073002,DF6_1,9,7,23,7/9/2023,NA
P18-DF6-1_20230709_073002,DF6_1,9,7,23,7/9/2023,NA
P18-DF6-1_20230709_073002,DF6_1,9,7,23,7/9/2023,NA
P18-DF6-1_20230709_073002,DF6_1,9,7,23,7/9/2023,NA
P18-DF6-1_20230709_073002,DF6_1,9,7,23,7/9/2023,NA
P18-DF6-1_20230709_073002,DF6_1,9,7,23,7/9/2023,NA
P18-DF6-1_20230709_073002,DF6_1,9,7,23,7/9/2023,NA
P18-DF6-1_20230709_073002,DF6_1,9,7,23,7/9/2023,NA
P18-DF6-1_20230709_073002,DF6_1,9,7,23,7/9/2023,NA
P18-DF6-1_20230709_073002,DF6_1,9,7,23,7/9/2023,NA
P18-DF6-1_20230709_073002,DF6_1,9,7,23,7/9/2023,NA
P18-DF6-1_20230709_073002,DF6_1,9,7,23,7/9/2023,NA
P18-DF6-1_20230709_073002,DF6_1,9,7,23,7/9/2023,NA
P18-DF6-1_20230709_073002,DF6_1,9,7,23,7/9/2023,NA
P18-DF6-1_20230709_073002,DF6_1,9,7,23,7/9/2023,NA
P18-DF6-1_20230709_073002,DF6_1,9,7,23,7/9/2023,NA
P18-DF6-1_20230709_073002,DF6_1,9,7,23,7/9/2023,NA
P18-DF6-1_20230709_073002,DF6_1,9,7,23,7/9/2023,NA
P18-DF6-1_20230709_073002,DF6_1,9,7,23,7/9/2023,NA
P18-DF6-1_20230709_073002,DF6_1,9,7,23,7/9/2023,NA
P18-DF6-1_20230709_073002,DF6_1,9,7,23,7/9/2023,NA
P18-DF6-1_20230709_073002,DF6_1,9,7,23,7/9/2023,NA
P18-DF6-1_20230709_073002,DF6_1,9,7,23,7/9/2023,NA
P18-DF6-1_20230709_073002,DF6_1,9,7,23,7/9/2023,NA
P18-DF6-1_20230709_073002,DF6_1,9,7,23,7/9/2023,NA
P18-DF6-1_20230709_073002,DF6_1,9,7,23,7/9/2023,NA
P18-DF6-1_20230709_073002,DF6_1,9,7,23,7/9/2023,NA
P18-DF6-1_20230709_073002,DF6_1,9,7,23,7/9/2023,NA
P18-DF6-1_20230709_073002,DF6_1,9,7,23,7/9/2023,NA
P18-DF6-1_20230709_073002,DF6_1,9,7,23,7/9/2023,NA
P18-DF6-1_20230709_073002,DF6_1,9,7,23,7/9/2023,NA
P18-DF6-1_20230709_073002,DF6_1,9,7,23,7/9/2023,NA
P18-DF6-1_20230709_073002,DF6_1,9,7,23,7/9/2023,NA
P18-DF6-1_20230709_073002,DF6_1,9,7,23,7/9/2023,NA
P18-DF6-1_20230709_073002,DF6_1,9,7,23,7/9/2023,NA
P18-DF6-1_20230709_073002,DF6_1,9,7,23,7/9/2023,NA
P18-DF6-1_20230709_073002,DF6_1,9,7,23,7/9/2023,NA
P18-DF6-1_20230709_073002,DF6_1,9,7,23,7/9/2023,NA
P18-DF6-1_20230709_073002,DF6_1,9,7,23,7/9/2023,NA
P18-DF6-1_20230709_073002,DF6_1,9,7,23,7/9/2023,NA
P18-DF6-1_20230709_073002,DF6_1,9,7,23,7/9/2023,NA
P18-DF6-1_20230709_073002,DF6_1,9,7,23,7/9/2023,NA
P18-DF6-1_20230709_073002,DF6_1,9,7,23,7/9/2023,NA
P18-DF6-1_20230709_073002,DF6_1,9,7,23,7/9/2023,NA
P18-DF6-1_20230709_073002,DF6_1,9,7,23,7/9/2023,NA
P18-DF6-1_20230709_073002,DF6_1,9,7,23,7/9/2023,NA
P18-DF6-1_20230709_073002,DF6_1,9,7,23,7/9/2023,NA
P18-DF6-1_20230709_073002,DF6_1,9,7,23,7/9/2023,NA
P18-DF6-1_20230709_073002,DF6_1,9,7,23,7/9/2023,NA
P18-DF6-1_20230709_073002,DF6_1,9,7,23,7/9/2023,NA
P18-DF6-1_20230709_073002,DF6_1,9,7,23,7/9/2023,NA
P18-DF6-1_20230709_073002,DF6_1,9,7,23,7/9/2023,NA
P18-DF6-1_20230710_053000,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_053000,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_053000,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_053000,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_053000,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_053000,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_053000,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_053000,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_053000,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_053000,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_053000,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_053000,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_053000,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_053000,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_053000,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_053000,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_053000,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_053000,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_053000,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_053000,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_053000,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_053000,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_053000,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_053000,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_053000,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_053000,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_053000,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_053000,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_053000,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_053000,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_053000,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_053000,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_053000,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_053000,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_053000,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_053000,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_053000,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_053000,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_053000,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_053000,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_053000,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_053000,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_053000,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_053000,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_053000,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_053000,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_053000,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_053000,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_053000,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_053000,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_053000,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_053000,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_053000,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_053000,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_053000,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_053000,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_053000,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_053000,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_053000,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_053000,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_053000,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_063002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_063002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_063002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_063002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_063002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_063002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_063002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_063002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_063002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_063002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_063002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_063002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_063002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_063002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_063002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_063002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_063002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_063002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_063002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_063002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_063002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_063002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_063002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_063002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_063002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_063002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_063002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_063002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_063002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_063002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_063002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_063002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_063002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_063002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_063002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_063002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_063002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_063002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_063002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_063002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_063002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_063002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_063002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_063002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_063002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_063002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_063002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_063002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_063002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_063002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_063002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_063002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_063002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_063002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_063002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_063002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_063002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_063002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_063002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_063002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_063002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_073002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_073002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_073002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_073002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_073002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_073002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_073002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_073002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_073002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_073002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_073002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_073002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_073002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_073002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_073002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_073002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_073002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_073002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_073002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_073002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_073002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_073002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_073002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_073002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_073002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_073002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_073002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_073002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_073002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_073002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_073002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_073002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_073002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_073002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_073002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_073002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_073002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_073002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_073002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_073002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_073002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_073002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_073002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_073002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_073002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_073002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_073002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_073002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_073002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_073002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_073002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_073002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_073002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_073002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_073002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_073002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_073002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_073002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_073002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_073002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230710_073002,DF6_1,10,7,23,7/10/2023,NA
P18-DF6-1_20230711_053000,DF6_1,11,7,23,7/11/2023,NA
P18-DF6-1_20230711_053000,DF6_1,11,7,23,7/11/2023,NA
P18-DF6-1_20230711_053000,DF6_1,11,7,23,7/11/2023,NA
P18-DF6-1_20230711_053000,DF6_1,11,7,23,7/11/2023,NA
P18-DF6-1_20230711_053000,DF6_1,11,7,23,7/11/2023,NA
P18-DF6-1_20230711_053000,DF6_1,11,7,23,7/11/2023,NA
P18-DF6-1_20230711_053000,DF6_1,11,7,23,7/11/2023,NA
P18-DF6-1_20230711_053000,DF6_1,11,7,23,7/11/2023,NA
P18-DF6-1_20230711_053000,DF6_1,11,7,23,7/11/2023,NA
P18-DF6-1_20230711_053000,DF6_1,11,7,23,7/11/2023,NA
P18-DF6-1_20230711_053000,DF6_1,11,7,23,7/11/2023,NA
P18-DF6-1_20230711_053000,DF6_1,11,7,23,7/11/2023,NA
P18-DF6-1_20230711_053000,DF6_1,11,7,23,7/11/2023,NA
P18-DF6-1_20230711_053000,DF6_1,11,7,23,7/11/2023,NA
P18-DF6-1_20230711_053000,DF6_1,11,7,23,7/11/2023,NA
P18-DF6-1_20230711_053000,DF6_1,11,7,23,7/11/2023,NA
P18-DF6-1_20230711_053000,DF6_1,11,7,23,7/11/2023,NA
P18-DF6-1_20230711_053000,DF6_1,11,7,23,7/11/2023,NA
P18-DF6-1_20230711_053000,DF6_1,11,7,23,7/11/2023,NA
P18-DF6-1_20230711_053000,DF6_1,11,7,23,7/11/2023,NA
P18-DF6-1_20230711_053000,DF6_1,11,7,23,7/11/2023,NA
P18-DF6-1_20230711_053000,DF6_1,11,7,23,7/11/2023,NA
P18-DF6-1_20230711_053000,DF6_1,11,7,23,7/11/2023,NA
P18-DF6-1_20230711_053000,DF6_1,11,7,23,7/11/2023,NA
P18-DF6-1_20230711_053000,DF6_1,11,7,23,7/11/2023,NA
P18-DF6-1_20230711_053000,DF6_1,11,7,23,7/11/2023,NA
P18-DF6-1_20230711_053000,DF6_1,11,7,23,7/11/2023,NA
P18-DF6-1_20230711_053000,DF6_1,11,7,23,7/11/2023,NA
P18-DF6-1_20230711_053000,DF6_1,11,7,23,7/11/2023,NA
P18-DF6-1_20230711_053000,DF6_1,11,7,23,7/11/2023,NA
P18-DF6-1_20230711_053000,DF6_1,11,7,23,7/11/2023,NA
P18-DF6-1_20230711_053000,DF6_1,11,7,23,7/11/2023,NA
P18-DF6-1_20230711_053000,DF6_1,11,7,23,7/11/2023,NA
P18-DF6-1_20230711_053000,DF6_1,11,7,23,7/11/2023,NA
P18-DF6-1_20230711_053000,DF6_1,11,7,23,7/11/2023,NA
P18-DF6-1_20230711_053000,DF6_1,11,7,23,7/11/2023,NA
P18-DF6-1_20230711_053000,DF6_1,11,7,23,7/11/2023,NA
P18-DF6-1_20230711_053000,DF6_1,11,7,23,7/11/2023,NA
P18-DF6-1_20230711_053000,DF6_1,11,7,23,7/11/2023,NA
P18-DF6-1_20230711_053000,DF6_1,11,7,23,7/11/2023,NA
P18-DF6-1_20230711_053000,DF6_1,11,7,23,7/11/2023,NA
P18-DF6-1_20230711_053000,DF6_1,11,7,23,7/11/2023,NA
P18-DF6-1_20230711_053000,DF6_1,11,7,23,7/11/2023,NA
P18-DF6-1_20230711_053000,DF6_1,11,7,23,7/11/2023,NA
P18-DF6-1_20230711_053000,DF6_1,11,7,23,7/11/2023,NA
P18-DF6-1_20230711_053000,DF6_1,11,7,23,7/11/2023,NA
P18-DF6-1_20230711_053000,DF6_1,11,7,23,7/11/2023,NA
P18-DF6-1_20230711_053000,DF6_1,11,7,23,7/11/2023,NA
P18-DF6-1_20230711_053000,DF6_1,11,7,23,7/11/2023,NA
P18-DF6-1_20230711_053000,DF6_1,11,7,23,7/11/2023,NA
P18-DF6-1_20230711_053000,DF6_1,11,7,23,7/11/2023,NA
P18-DF6-1_20230711_053000,DF6_1,11,7,23,7/11/2023,NA
P18-DF6-1_20230711_053000,DF6_1,11,7,23,7/11/2023,NA
P18-DF6-1_20230711_053000,DF6_1,11,7,23,7/11/2023,NA
P18-DF6-1_20230711_053000,DF6_1,11,7,23,7/11/2023,NA
P18-DF6-1_20230711_053000,DF6_1,11,7,23,7/11/2023,NA
P18-DF6-1_20230711_053000,DF6_1,11,7,23,7/11/2023,NA
P18-DF6-1_20230711_053000,DF6_1,11,7,23,7/11/2023,NA
P18-DF6-1_20230711_053000,DF6_1,11,7,23,7/11/2023,NA
P18-DF6-1_20230711_053000,DF6_1,11,7,23,7/11/2023,NA
P18-DF6-1_20230711_053000,DF6_1,11,7,23,7/11/2023,NA
P18-DF6-1_20230711_063002,DF6_1,11,7,23,7/11/2023,NA
P18-DF6-1_20230711_063002,DF6_1,11,7,23,7/11/2023,NA
P18-DF6-1_20230711_063002,DF6_1,11,7,23,7/11/2023,NA
P18-DF6-1_20230711_063002,DF6_1,11,7,23,7/11/2023,NA
P18-DF6-1_20230711_063002,DF6_1,11,7,23,7/11/2023,NA
P18-DF6-1_20230711_063002,DF6_1,11,7,23,7/11/2023,NA
P18-DF6-1_20230711_063002,DF6_1,11,7,23,7/11/2023,NA
P18-DF6-1_20230711_063002,DF6_1,11,7,23,7/11/2023,NA
P18-DF6-1_20230711_063002,DF6_1,11,7,23,7/11/2023,NA
P18-DF6-1_20230711_063002,DF6_1,11,7,23,7/11/2023,NA
P18-DF6-1_20230711_063002,DF6_1,11,7,23,7/11/2023,NA
P18-DF6-1_20230711_063002,DF6_1,11,7,23,7/11/2023,NA
P18-DF6-1_20230711_063002,DF6_1,11,7,23,7/11/2023,NA
P18-DF6-1_20230711_063002,DF6_1,11,7,23,7/11/2023,NA
P18-DF6-1_20230711_063002,DF6_1,11,7,23,7/11/2023,NA
P18-DF6-1_20230711_063002,DF6_1,11,7,23,7/11/2023,NA
